,player0,rating0,player1,rating1,player2,rating2,player3,rating3,player4,rating4,player5,rating5,player6,rating6,player7,rating7,player8,rating8,player9,rating9,player10,rating10,player11,rating11,player12,rating12,player13,rating13,player14,rating14,player15,rating15,player16,rating16,player17,rating17,player18,rating18,player19,rating19,player20,rating20,player21,rating21,player22,rating22,player23,rating23,player24,rating24,player25,rating25,player26,rating26,player27,rating27,player28,rating28,player29,rating29,player30,rating30,player31,rating31,player32,rating32,player33,rating33,words,u_words,sents,word1,word_count1,word2,word_count2,word3,word_count3,word4,word_count4,word5,word_count5,word6,word_count6,word7,word_count7,word8,word_count8,word9,word_count9,word10,word_count10
40,Karnezis,False,Mariappa,False,Cathcart,False,Kabasele,False,Holebas,False,Capoue,False,Doucoure,False,Hughes,True,Pereyra,True,Okaka,False,Deeney,True,Richarlison,False,Femenia,False,Gray,False,Hennessey,False,Ward,False,Tomkins,True,Sakho,False,VanAanholt,False,McArthur,False,Milivojevic,True,Cabaye,False,Loftus-Cheek,False,Townsend,False,Zaha,False,Benteke,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,619,368,32,the,34,to,16,a,15,-,12,was,11,in,10,and,9,but,8,from,8,with,8
41,Pope,False,Lowton,False,Long,False,Tarkowski,False,Ward,False,Lennon,False,Cork,False,Westwood,False,Gudmundsson,True,Barnes,True,Wood,False,Vokes,False,Courtois,False,Azpilicueta,False,Cahill,True,Rudiger,False,Moses,True,Kante,True,Bakayoko,True,Emerson,True,Pedro,True,Morata,False,Giroud,True,Hazard,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,554,335,24,the,30,a,15,to,12,and,12,in,11,with,8,for,8,of,8,was,7,but,6
42,Hamer,False,Chilwell,True,Maguire,False,Dragovic,False,Albrighton,True,Ndidi,True,Silva,False,Gray,False,Mahrez,False,Iheanacho,False,Vardy,False,Diabate,False,McCarthy,True,Cedric,True,Bertrand,False,Yoshida,True,Hoedt,True,Bednarek,False,Romeu,False,Hojbjerg,False,Ward-Prowse,False,Tadic,False,Long,False,Davis,False,Austin,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,650,382,27,the,43,to,26,a,21,in,13,of,10,but,9,was,9,on,9,as,8,his,7
43,Bravo,False,Danilo,True,Kompany,False,Laporte,False,Zinchenko,False,Fernandinho,True,Toure,False,Gundogan,False,Bernardo,True,Sane,True,Jesus,False,Mendy,False,Diaz,False,Ryan,False,Bruno,False,Dunk,False,Duffy,False,Bong,False,Knockaert,False,Stephens,False,Propper,False,Izquierdo,False,Gross,False,Ulloa,False,March,False,Kayal,False,Locadia,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,504,291,26,the,27,a,23,to,12,with,8,City,7,in,7,of,7,and,6,for,6,but,5
44,Begovic,False,Francis,False,SCook,False,Ake,False,Daniels,False,Fraser,False,LCook,False,Surman,False,Ibe,False,King,False,Wilson,False,Gosling,False,Defoe,False,Mousset,False,DeGea,True,Darmian,False,Smalling,True,Jones,False,Shaw,False,Herrera,True,Fellaini,False,Pogba,True,Lingard,True,Martial,False,Rashford,False,Blind,False,Matic,False,Lukaku,True,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,453,277,16,the,28,on,17,to,15,a,12,for,10,of,8,in,7,from,5,his,5,United,4
45,Ryan,True,Bruno,True,Duffy,True,Dunk,False,Bong,False,Knockaert,True,Kayal,False,Stephens,True,Izquierdo,True,Gross,True,Murray,False,March,False,Ulloa,False,Lloris,True,Aurier,False,Alderweireld,True,Vertonghen,True,Davies,False,Wanyama,True,Sissoko,True,Eriksen,True,Lucas,True,Son,True,Kane,False,Dembele,False,Lamela,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,663,382,27,the,43,to,20,and,20,a,18,was,12,we,12,in,10,of,8,with,7,when,7
46,Hart,False,Rice,False,Ogbonna,False,Cresswell,True,Zabaleta,False,Noble,False,Kouyate,False,Masuaku,True,Fernandes,True,JoaoMario,True,Arnautovic,True,Carroll,True,Hernandez,True,Lanzini,False,Butland,True,Shawcross,True,Zouma,True,MartinsIndi,True,Bauer,True,Ndiaye,True,Allen,False,Pieters,True,Shaqiri,False,Sobhi,False,Diouf,False,Ireland,False,Cameron,False,Crouch,True,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,749,390,28,the,52,a,24,to,22,and,17,of,12,in,11,was,11,for,9,we,8,on,8
47,DeGea,False,Valencia,False,Lindelof,False,Smalling,False,Young,False,Herrera,False,Pogba,False,Matic,False,Mata,False,Sanchez,False,Lukaku,False,Martial,False,Lingard,False,Rashford,False,Foster,True,Nyom,True,Dawson,True,Hegazi,True,Gibbs,False,Phillips,False,Livermore,False,Brunt,False,McClean,True,Rodriguez,True,Rondon,False,Krychowiak,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,513,318,25,the,30,a,18,to,16,on,11,and,10,in,9,from,7,with,7,at,7,was,6
48,McCarthy,False,Hoedt,False,Cedric,True,Bednarek,True,Yoshida,False,Romeu,True,Hojbjerg,True,Bertrand,True,Ward-Prowse,True,Tadic,True,Long,True,Austin,False,Gabbiadini,False,Sims,False,Courtois,False,Azpilicueta,False,Cahill,False,Christensen,False,Zappacosta,False,Fabregas,False,Kante,True,Alonso,True,Willian,True,Hazard,True,Morata,False,Pedro,False,Moses,False,Giroud,True,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,854,455,36,the,56,to,35,a,32,in,14,for,12,and,12,of,11,with,10,first,9,on,9
49,Dubravka,False,Yedlin,True,Lascelles,True,Lejeune,True,Dummett,True,Ritchie,True,Diame,True,Shelvey,True,Kenedy,False,Perez,True,Gayle,True,Slimani,True,Joselu,False,Cech,False,Chambers,False,Mustafi,False,Holding,False,Monreal,False,Elneny,True,Xhaka,False,Iwobi,False,Willock,False,Aubameyang,False,Lacazette,True,Welbeck,False,Maitland-Niles,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,628,380,24,the,37,a,21,and,14,to,12,-,10,but,9,had,8,their,8,of,8,in,7
50,Pope,True,Lowton,True,Long,True,Tarkowski,True,Ward,True,Gudmundsson,True,Cork,True,Westwood,False,Lennon,True,Barnes,True,Wood,True,Hendrick,False,Schmeichel,True,Simpson,False,Chilwell,True,Morgan,True,Maguire,True,Silva,False,Choudhury,False,Mahrez,False,Gray,False,Okazaki,False,Vardy,True,Iheanacho,False,Diabate,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,771,388,34,the,71,in,23,a,23,and,21,of,19,to,13,from,11,was,11,for,10,at,9
51,Lossl,False,Hadergjonaj,True,Zanka,True,Schindler,True,Kongolo,False,Quaner,False,Hogg,False,Mooy,True,VanLaParra,False,Pritchard,False,Mounie,False,Ince,True,Depoitre,False,Billing,False,Karnezis,False,Janmaat,False,Mariappa,True,Prodl,False,Cathcart,False,Femenia,False,Doucoure,False,Capoue,False,Hughes,True,Pereyra,False,Deeney,False,Richarlison,False,Gray,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,671,376,29,the,47,a,24,to,19,and,17,of,15,in,10,was,9,but,8,with,8,on,8
52,Karius,False,Alexander-Arnold,True,VanDijk,True,Lovren,True,Robertson,True,Henderson,True,Wijnaldum,True,Oxlade-Chamberlain,True,Mane,True,Salah,True,Firmino,True,Milner,False,Klavan,False,Solanke,False,Begovic,False,Ake,False,Francis,False,SCook,False,Daniels,False,Gosling,False,LCook,False,Fraser,False,Ibe,False,King,False,Defoe,False,Mousset,False,Wilson,False,Surman,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,536,309,24,the,39,and,16,a,15,in,14,to,9,of,8,as,7,with,6,for,6,League,5
53,Lloris,False,Trippier,False,Vertonghen,True,Sanchez,False,Davies,False,Dier,False,Dembele,False,Lamela,False,Alli,False,Eriksen,True,Kane,False,Son,False,Sissoko,False,Moura,False,Ederson,True,Walker,True,Kompany,True,Laporte,False,Delph,False,Gundogan,True,DSilva,True,Sterling,True,DeBruyne,True,Sane,True,Jesus,True,BSilva,False,Otamendi,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,489,292,17,the,27,to,18,a,13,on,11,of,11,City,8,their,7,from,6,and,6,as,6
54,Fabianski,False,Naughton,False,Fernandez,False,Mawson,True,Olsson,False,Carroll,True,King,False,Ki,False,Narsingh,True,AAyew,True,JAyew,True,Dyer,False,Abraham,False,Pickford,True,Coleman,False,Keane,False,Jagielka,False,Baines,False,Gueye,True,Schneiderlin,False,Rooney,False,Bolasie,False,Walcott,False,Tosun,False,Baningime,False,FunesMori,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,592,341,29,the,26,to,15,a,14,in,10,we,9,but,8,on,8,before,8,and,8,of,8
55,Cech,True,Bellerin,False,Chambers,False,Mustafi,False,Kolasinac,False,Elneny,False,Xhaka,False,Iwobi,True,Nelson,False,Welbeck,True,Aubameyang,True,Lacazette,False,Wilshere,False,Holding,False,McCarthy,True,Stephens,False,Yoshida,False,Hoedt,False,Cedric,True,Romeu,False,Hojbjerg,False,Bertrand,False,Ward-Prowse,False,Tadic,True,Long,True,Austin,True,Sims,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,738,422,23,the,46,a,25,to,18,and,18,in,13,for,10,as,10,but,9,before,8,was,7
56,Hennessey,True,Ward,False,Tomkins,False,Sakho,True,VanAanholt,False,Milivojevic,True,Cabaye,False,Loftus-Cheek,True,McArthur,True,Zaha,True,Townsend,True,Benteke,False,Riedewald,False,Ryan,False,Schelotto,False,Duffy,False,Dunk,False,Bong,False,Stephens,False,Kayal,False,Locadia,False,Gross,False,Izquierdo,False,Murray,False,Knockaert,False,Ulloa,False,March,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,671,352,27,the,48,to,20,in,15,a,15,of,15,and,14,that,14,from,8,for,8,is,8
57,Pickford,True,Coleman,False,Keane,True,Jagielka,True,Baines,False,Schneiderlin,False,Davies,False,Rooney,False,Bolasie,False,Walcott,False,Tosun,False,Gueye,False,Calvert-Lewin,False,Karius,True,Clyne,False,VanDijk,False,Lovren,False,Klavan,False,Milner,True,Wijnaldum,True,Henderson,False,Mane,False,Ings,False,Solanke,False,Oxlade-Chamberlain,False,Firmino,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,541,322,24,the,38,in,14,and,13,a,10,on,10,of,9,was,8,to,8,from,7,with,7
58,Courtois,True,Rudiger,True,Alonso,False,Moses,False,Cahill,False,Azpilicueta,True,Fabregas,False,Kante,True,Hazard,False,Willian,True,Morata,False,Pedro,False,Giroud,False,Emerson,False,Hart,True,Cresswell,False,Rice,True,Ogbonna,True,Zabaleta,True,Kouyate,False,Noble,True,Masuaku,False,Fernandes,False,JoaoMario,False,Arnautovic,True,Hernandez,True,Evra,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,672,380,24,the,47,in,20,to,19,a,18,was,10,from,9,and,9,of,9,but,7,his,7
59,Ryan,False,Schelotto,True,Bong,False,Dunk,True,Duffy,False,Stephens,False,Propper,False,March,True,Izquierdo,False,Gross,False,Murray,False,Kayal,False,Ulloa,False,Lossl,True,Hadergjonaj,False,Kongolo,False,Schindler,False,Zanka,False,Hogg,False,Mooy,True,vanLaParra,False,Ince,False,Pritchard,True,Mounie,True,Billing,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,608,358,28,the,43,a,25,to,17,with,13,of,11,and,10,as,8,but,7,in,7,his,7
60,Begovic,True,Francis,False,SCook,False,Ake,True,Daniels,False,Pugh,False,Gosling,False,LCook,False,Fraser,False,Defoe,False,Wilson,False,Mousset,True,King,True,Hennessey,False,Wan-Bissaka,False,Tomkins,False,Sakho,False,VanAanholt,False,Milivojevic,True,Cabaye,True,Loftus-Cheek,True,McArthur,False,Zaha,True,Townsend,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,548,332,22,the,39,a,22,to,15,from,12,in,9,and,8,with,7,as,7,Palace,7,of,7
61,Schmeichel,False,Simpson,False,Morgan,False,Maguire,False,Chilwell,False,Albrighton,False,Diabate,False,Silva,False,Mahrez,False,Iborra,False,Vardy,False,Okazaki,False,Gray,False,Choudhury,False,Dubravka,True,Yedlin,False,Lascelles,True,Lejeune,True,Dummett,False,Ritchie,True,Shelvey,True,Diame,True,Kenedy,True,Gayle,False,Perez,True,Atsu,False,Joselu,False,Hayden,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,546,307,22,the,47,in,23,to,16,and,12,a,10,first,8,for,8,Newcastle,8,with,7,Perez,6
62,Foster,False,Nyom,False,Dawson,False,Hegazy,False,Gibbs,False,McClean,True,Livermore,False,Brunt,True,Phillips,False,Rodriguez,True,Rondon,True,Fabianski,True,Mawson,False,VanderHoorn,False,Fernandez,False,Naughton,False,Clucas,False,Carroll,False,King,False,Olsson,True,Ayew,False,Abraham,False,Bartley,False,Dyer,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,576,351,33,the,34,a,19,in,16,to,13,on,11,was,9,for,8,and,8,with,7,Brom,7
63,Karnezis,False,Janmaat,True,Prodl,False,Mariappa,False,Holebas,False,Capoue,False,Doucoure,False,Femenia,True,Hughes,True,Pereyra,True,Deeney,False,Okaka,False,Pope,True,Lowton,False,Tarkowski,True,Long,True,Ward,False,Lennon,False,Cork,True,Westwood,True,N'koudou,False,Barnes,False,Wood,False,Vokes,True,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,450,281,20,the,28,to,11,and,11,a,10,for,9,in,8,was,7,Burnley,6,on,6,out,5
64,Butland,True,Johnson,True,MartinsIndi,True,Shawcross,True,Pieters,False,Allen,False,Ndiaye,False,Bauer,True,Diouf,True,Shaqiri,True,Sobhi,True,Campbell,False,Crouch,False,Lloris,False,Aurier,True,Vertonghen,True,Sanchez,False,Rose,True,Wanyama,False,Dembele,True,Alli,True,Eriksen,True,Son,False,Kane,False,Lamela,False,Dier,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,715,386,34,the,41,a,19,to,16,and,16,on,13,was,11,Stoke,11,in,10,but,8,his,8
65,Ederson,False,Danilo,False,Kompany,True,Otamendi,False,Delph,False,Gundogan,False,BernardoSilva,False,Fernandinho,False,DavidSilva,True,Sane,True,Sterling,False,Aguero,False,DeBruyne,False,Jesus,False,DeGea,True,Young,False,Bailly,False,Smalling,False,Valencia,False,Lingard,True,Matic,False,Pogba,True,Herrera,False,Sanchez,True,Lukaku,False,McTominay,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,958,494,49,the,47,a,37,and,29,to,22,in,18,with,13,of,12,for,11,their,10,City,10
66,TaponthesectionoftheappifyouarehavingproblemsviewingmatchhighlightsOspina,True,Bellerin,True,Mustafi,False,Chambers,False,Monreal,False,Ramsey,True,Elneny,True,Wilshere,True,Ozil,False,Aubameyang,True,Welbeck,False,Lacazette,True,Mkhitaryan,True,Xhaka,False,Butland,True,Bauer,True,MartinsIndi,False,Shawcross,False,Johnson,False,Pieters,False,Allen,False,Ndiaye,False,Diouf,False,Shaqiri,True,Sobhi,False,Berahino,False,Crouch,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,666,344,27,the,47,and,25,a,21,to,16,in,14,was,13,on,11,from,8,when,8,with,7
67,Caballero,False,Rudiger,False,Christensen,False,Azpilicueta,True,Moses,False,Kante,True,Fabregas,False,Alonso,False,Willian,False,Morata,False,Hazard,False,Emerson,False,Giroud,False,Lloris,False,Trippier,True,Vertonghen,True,Sanchez,True,Davies,True,Dier,True,Dembele,True,Lamela,True,Alli,True,Eriksen,True,Son,True,Kane,False,Wanyama,False,Sissoko,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,603,359,26,the,34,a,21,to,15,in,14,of,14,with,11,and,11,was,9,but,7,on,7
68,TaponthevideosectionoftheappifyouarehavingproblemsviewingmatchhighlightsHennessey,False,VanAanholt,True,Sakho,False,Kelly,False,Wan-Bissaka,False,McArthur,False,Milivojevic,True,Cabaye,True,Townsend,False,Zaha,True,Benteke,False,Loftus-Cheek,False,Fosu-Mensah,False,Karius,False,Robertson,True,VanDijk,True,Matip,True,Alexander-Arnold,False,Wijnaldum,False,Milner,True,Henderson,True,Mane,False,Firmino,False,Salah,True,Lallana,False,Oxlade-Chamberlain,False,Lovren,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,764,430,35,the,52,to,23,in,22,a,21,of,15,was,14,on,12,for,11,and,11,his,9
69,TaponthevideosectionoftheappifyouarehavingproblemsviewingmatchhighlightsRyan,False,Schelotto,False,Dunk,False,Duffy,False,Bong,False,Kayal,False,Gross,True,Propper,False,Locadia,False,Izquierdo,False,Murray,False,March,False,Schmeichel,True,Simpson,False,Maguire,True,Morgan,False,Chilwell,True,Mahrez,True,Ndidi,False,Iborra,True,Albrighton,False,Vardy,True,Okazaki,False,Diabate,False,Gray,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,708,362,28,the,41,in,20,of,16,to,15,a,15,from,12,was,11,and,11,with,9,at,9
70,TaponthevideosectionoftheappifyouarehavingproblemsviewingmatchhighlightsDubravka,False,Yedlin,True,Lascelles,True,Lejeune,True,Dummett,True,Ritchie,False,Shelvey,True,Diame,True,Kenedy,True,Perez,True,Gayle,False,Slimani,False,Hayden,False,Atsu,True,Lossl,False,Smith,False,Schindler,False,Jorgensen,False,Kongolo,False,Hogg,False,Mooy,False,vanLaParra,False,Pritchard,True,Kachunga,False,Depoitre,True,Malone,False,Quaner,True,Mounie,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,768,430,29,the,43,a,26,and,17,in,15,to,15,but,13,was,12,of,10,-,9,with,8
71,TaponthevideosectionoftheappifyouarehavingproblemsviewingmatchhighlightsKarnezis,False,Janmaat,False,Prodl,True,Mariappa,True,Holebas,False,Doucoure,False,Capoue,False,Femenia,False,Hughes,True,Pereyra,True,Deeney,False,Cathcart,False,Richarlison,True,Okaka,False,Begovic,False,Fraser,False,SCook,False,Ake,True,Daniels,False,Ibe,False,Gosling,False,LCook,True,Stanislas,True,King,False,Wilson,False,Pugh,True,Defoe,True,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,770,424,33,the,39,a,19,to,18,in,17,we,15,and,11,from,10,of,10,but,9,at,9
72,TaponthevideosectionoftheappifyouarehavingproblemsviewingmatchhighlightsDeGea,True,Young,True,Lindelof,True,Smalling,False,Valencia,False,Matic,True,Mata,False,Pogba,False,Lingard,True,Sanchez,True,Lukaku,True,Herrera,False,Rashford,False,McTominay,False,Fabianski,False,VanDerHoorn,False,Mawson,False,Fernandez,False,Olsson,False,Naughton,False,Clucas,False,King,False,Ki,False,Dyer,False,AAyew,False,Abraham,False,Carroll,False,Routledge,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,630,330,28,the,35,a,21,in,20,was,13,and,13,to,12,for,11,of,9,from,8,he,8
73,TaponthevideosectionoftheappifyouarehavingproblemsviewingmatchhighlightsFoster,False,Nyom,False,Gibbs,False,Evans,False,Dawson,False,Hegazi,False,Yacob,False,Livermore,False,Brunt,False,Rodriguez,False,Rondon,True,Phillips,False,Burke,False,Pope,False,Lowton,True,Ward,False,Tarkowski,True,Mee,True,Westwood,False,Cork,True,Lennon,True,Nkoudou,False,Barnes,True,Wood,True,Vokes,False,Hendrick,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,634,376,28,the,43,to,19,and,14,with,12,in,11,a,11,but,9,from,9,on,8,after,7
74,TaponthevideosectionoftheappifyouarehavingproblemsviewingmatchhighlightsHart,True,Zabaleta,True,Ogbonna,True,Cresswell,True,Rice,True,Masuaku,True,Kouyate,True,Noble,True,Mario,True,Antonio,False,Arnautovic,True,Hugill,False,Fernandes,True,Cullen,False,McCarthy,False,Soares,False,Stephens,False,Hoedt,False,Bertrand,False,Lemina,False,Hojbjerg,False,Tadic,False,Redmond,False,Austin,False,Gabbiadini,False,Long,True,Carrilo,False,Boufal,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,558,322,24,the,21,a,18,to,16,his,11,and,11,of,11,in,9,with,9,as,8,from,7
75,TaponthesectionoftheappifyouarehavingproblemsviewingmatchhighlightsPickford,False,Coleman,False,Keane,False,Jagielka,False,Baines,False,Bolasie,False,Schneiderlin,False,Rooney,False,Walcott,False,Tosun,False,Calvert-Lewin,False,Davies,False,Ederson,False,Kompany,True,Laporte,True,Otamendi,True,Walker,True,Fernandinho,True,DeBruyne,True,DSilva,True,Sane,True,Sterling,True,Jesus,True,BSilva,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,584,333,28,the,31,a,14,and,11,in,10,from,9,on,9,of,8,but,7,to,7,as,7
76,Begovic,False,Francis,False,SteveCook,False,Ake,False,AdamSmith,True,Stanislas,True,LewisCook,False,Gosling,False,Ibe,True,Wilson,False,King,True,Daniels,False,Defoe,False,Mousset,False,Foster,True,Nyom,True,Evans,True,Dawson,False,Hegazi,False,Gibbs,True,Yacob,False,Livermore,True,Brunt,True,Rondon,True,Rodriguez,True,Robson-Kanu,False,Phillips,True,Field,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,691,378,31,the,43,to,22,of,15,in,12,Brom,11,for,11,a,10,on,10,that,9,was,8
77,Lossl,False,Hadergjonaj,False,Jorgensen,False,Schindler,False,Malone,False,Hogg,False,Mooy,False,Quaner,False,Pritchard,False,Ince,False,Mounie,False,Lowe,False,VanLaParra,False,Kachunga,False,Hennessey,False,Wan-Bissaka,True,Sakho,True,VanAanholt,True,Tomkins,True,Milivojevic,True,Schlupp,True,McArthur,True,Townsend,True,Benteke,True,Zaha,True,Cabaye,True,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,640,345,29,the,58,in,19,to,18,of,16,a,15,and,15,was,11,but,8,they,8,as,7
78,Butland,False,Johnson,False,Shawcross,False,Zouma,False,Stafylidis,False,Ndiaye,False,Allen,False,Adam,False,Shaqiri,False,Crouch,False,Sobhi,False,Choupu-Moting,True,Berahino,False,Jese,False,Pickford,False,Coleman,False,Keane,True,Jagielka,False,Baines,False,Gueye,False,Davies,False,Walcott,True,Rooney,True,Bolasie,True,Tosun,True,Calvert-Lewin,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,375,235,14,the,17,to,13,a,11,in,8,at,7,with,7,was,6,and,5,as,5,on,5
79,Karius,False,Gomez,True,VanDijk,True,Matip,True,Robertson,True,Wijnaldum,True,Henderson,True,Can,False,Mane,True,Firmino,True,Milner,False,Oxlade-Chamberlain,False,Ings,False,Karnezis,False,Holebas,False,Prodl,False,Britos,False,Mariappa,False,Doucoure,False,Capoue,False,Pereyra,False,Femenia,False,Richarlison,False,Deeney,False,Hughes,False,Okaka,False,Janmaat,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,416,235,17,the,29,in,23,a,9,and,9,for,8,from,7,to,6,on,6,by,5,as,5
